6.260550781250000000e+03,1.199044895172119141e+02
5.904483398437500000e+03,1.188063526153564453e+02
5.599527832031250000e+03,1.178150939941406250e+02
5.377172363281250000e+03,1.169166088104248047e+02
5.122958984375000000e+03,1.160887813568115234e+02
4.788985839843750000e+03,1.153137302398681641e+02
4.524893554687500000e+03,1.145798015594482422e+02
4.215091796875000000e+03,1.138815307617187500e+02
3.959581054687500000e+03,1.132145977020263672e+02
3.625134765625000000e+03,1.125767898559570312e+02
3.361585937500000000e+03,1.119678783416748047e+02
3.152883056640625000e+03,2.733210325241088867e+01
2.932157226562500000e+03,2.609325408935546875e+01
2.614998535156250000e+03,2.517590761184692383e+01
2.434702148437500000e+03,2.400487899780273438e+01
2.208991943359375000e+03,2.295388936996459961e+01
2.002926147460937500e+03,2.199389696121215820e+01
1.764945556640625000e+03,2.105738401412963867e+01
1.544600341796875000e+03,2.017028808593750000e+01
1.409368896484375000e+03,1.932831645011901855e+01
1.226035888671875000e+03,1.853591799736022949e+01
9.935154418945312500e+02,1.778914332389831543e+01
7.442147216796875000e+02,1.707727432250976562e+01
5.967647094726562500e+02,1.639302253723144531e+01
5.011950988769531250e+02,1.573460936546325684e+01
4.581562500000000000e+02,1.509432196617126465e+01
4.003193664550781250e+02,1.446960568428039551e+01
3.609771728515625000e+02,1.385822772979736328e+01
3.400309143066406250e+02,1.325915217399597168e+01
3.038014221191406250e+02,1.267342925071716309e+01
2.690438537597656250e+02,1.210123419761657715e+01
2.355432281494140625e+02,1.154484987258911133e+01
2.031757202148437500e+02,1.100578665733337402e+01
1.718501129150390625e+02,1.048586130142211914e+01
1.414847717285156250e+02,9.986819624900817871e+00
1.288584594726562500e+02,9.509896636009216309e+00
1.172549743652343750e+02,9.055796861648559570e+00
1.065798797607421875e+02,8.624917268753051758e+00
9.687703704833984375e+01,8.217216730117797852e+00
8.800565338134765625e+01,7.832201123237609863e+00
7.990705871582031250e+01,7.469050288200378418e+00
7.253051757812500000e+01,7.126891016960144043e+00
6.584678649902343750e+01,6.804825663566589355e+00
4.303275299072265625e+01,6.502108573913574219e+00
3.740926361083984375e+01,6.218355894088745117e+00
3.247129821777343750e+01,5.953425168991088867e+00
2.816798210144042969e+01,5.707370638847351074e+00
2.443393325805664062e+01,5.480314493179321289e+00
2.121216964721679688e+01,5.272265672683715820e+00
1.845514297485351562e+01,5.083006620407104492e+00
1.610451889038085938e+01,4.912066161632537842e+00
1.410300064086914062e+01,4.758779704570770264e+00
1.239733505249023438e+01,4.622277915477752686e+00
1.093961620330810547e+01,4.501619935035705566e+00
9.683547973632812500e+00,4.395779073238372803e+00
8.587804794311523438e+00,4.303654730319976807e+00
7.619632244110107422e+00,4.224126040935516357e+00
6.755452156066894531e+00,4.156088531017303467e+00
5.978733062744140625e+00,4.098440110683441162e+00
5.277842998504638672e+00,4.050124287605285645e+00
4.644746303558349609e+00,4.010117948055267334e+00
4.074719429016113281e+00,3.977421522140502930e+00
3.566303491592407227e+00,3.951059281826019287e+00
3.120382547378540039e+00,3.930077552795410156e+00
2.737482786178588867e+00,3.913571536540985107e+00
2.414830207824707031e+00,3.900686502456665039e+00
2.146039724349975586e+00,3.890644609928131104e+00
1.923542499542236328e+00,3.882754743099212646e+00
1.740732550621032715e+00,3.876423239707946777e+00
1.592318177223205566e+00,3.871155679225921631e+00
1.473774194717407227e+00,3.866543471813201904e+00
1.380834579467773438e+00,3.862248063087463379e+00
1.309325098991394043e+00,3.857968151569366455e+00
1.255287885665893555e+00,3.853429257869720459e+00
1.215167522430419922e+00,3.848369121551513672e+00
1.185985207557678223e+00,3.842542767524719238e+00
1.165341615676879883e+00,3.835737407207489014e+00
1.151368260383605957e+00,3.827796280384063721e+00
1.142637014389038086e+00,3.818626403808593750e+00
1.138055443763732910e+00,3.808209896087646484e+00
1.136794328689575195e+00,3.796587586402893066e+00
1.138208389282226562e+00,3.783839941024780273e+00
1.141801834106445312e+00,3.770068287849426270e+00
1.147188425064086914e+00,3.755384385585784912e+00
1.154066920280456543e+00,3.739912509918212891e+00
1.162193179130554199e+00,3.723799288272857666e+00
1.171374201774597168e+00,3.707228600978851318e+00
1.181451439857482910e+00,3.690416812896728516e+00
1.192301273345947266e+00,3.673603236675262451e+00
1.203814625740051270e+00,3.657018542289733887e+00
1.215905070304870605e+00,3.640863001346588135e+00
1.228498578071594238e+00,3.625288903713226318e+00
1.241530776023864746e+00,3.610396087169647217e+00
1.254946947097778320e+00,3.596241176128387451e+00
1.268699169158935547e+00,3.582843840122222900e+00
1.282744884490966797e+00,3.570196330547332764e+00
1.297046780586242676e+00,3.558270633220672607e+00
1.311570763587951660e+00,3.547024726867675781e+00
1.326286554336547852e+00,3.536409437656402588e+00
1.341166734695434570e+00,3.526377379894256592e+00
