6.858011718750000000e+03,1.009746074676513672e+02
6.850418945312500000e+03,1.009627246856689453e+02
6.825098144531250000e+03,1.009515571594238281e+02
6.698130859375000000e+03,1.009409904479980469e+02
6.655143066406250000e+03,1.009308433532714844e+02
6.645598144531250000e+03,1.009211635589599609e+02
6.619725585937500000e+03,1.009119510650634766e+02
6.593682617187500000e+03,1.009029006958007812e+02
6.567638671875000000e+03,1.008939933776855469e+02
6.541181640625000000e+03,1.008852291107177734e+02
6.515005859375000000e+03,1.008765888214111328e+02
6.488147949218750000e+03,1.008680534362792969e+02
6.445433105468750000e+03,1.008597087860107422e+02
6.419446289062500000e+03,1.008515357971191406e+02
6.410083984375000000e+03,1.008435630798339844e+02
6.383881347656250000e+03,1.008358097076416016e+02
6.307422363281250000e+03,1.008282661437988281e+02
6.298304687500000000e+03,1.008210182189941406e+02
6.289200683593750000e+03,1.008140277862548828e+02
6.263283203125000000e+03,1.008072471618652344e+02
