3.206712036132812500e+02,8.773213624954223633e-01
3.072734375000000000e+02,7.260468602180480957e-01
2.912062988281250000e+02,6.352943181991577148e-01
2.750814514160156250e+02,5.930672883987426758e-01
2.593581848144531250e+02,5.792096853256225586e-01
