1.200832397460937500e+03,2.963688075542449951e+00
3.082079124450683594e+01,3.140652179718017578e+00
7.922501564025878906e+00,3.169661462306976318e+00
1.726345539093017578e+00,3.182237148284912109e+00
2.236379384994506836e+00,3.192881643772125244e+00
2.914403915405273438e+00,3.198771178722381592e+00
3.010245323181152344e+00,3.194343149662017822e+00
3.373032569885253906e+00,3.179529011249542236e+00
3.332698822021484375e+00,3.162883222103118896e+00
3.591244935989379883e+00,3.142147660255432129e+00
3.525227069854736328e+00,3.121496438980102539e+00
3.715815305709838867e+00,3.100899159908294678e+00
1.387480378150939941e+00,3.101696670055389404e+00
1.549550890922546387e+00,3.102129101753234863e+00
1.759229898452758789e+00,3.102109432220458984e+00
2.009246587753295898e+00,3.101609647274017334e+00
2.279944658279418945e+00,3.100667297840118408e+00
2.536267042160034180e+00,3.099366128444671631e+00
2.743831634521484375e+00,3.097805976867675781e+00
2.892308235168457031e+00,3.096075057983398438e+00
2.994074583053588867e+00,3.094241321086883545e+00
3.066046714782714844e+00,3.092351257801055908e+00
3.120512723922729492e+00,3.090435564517974854e+00
2.548813343048095703e+00,3.090324997901916504e+00
2.574390172958374023e+00,3.090209662914276123e+00
2.600665092468261719e+00,3.090089261531829834e+00
2.627316474914550781e+00,3.089965283870697021e+00
2.654034614562988281e+00,3.089837133884429932e+00
2.680522203445434570e+00,3.089705407619476318e+00
2.706514835357666016e+00,3.089570403099060059e+00
2.731798410415649414e+00,3.089432120323181152e+00
2.756204843521118164e+00,3.089290857315063477e+00
2.779620170593261719e+00,3.089147210121154785e+00
2.801981449127197266e+00,3.089000582695007324e+00
2.735011339187622070e+00,3.088987171649932861e+00
2.737484455108642578e+00,3.088973462581634521e+00
2.739948034286499023e+00,3.088960051536560059e+00
2.742395401000976562e+00,3.088946342468261719e+00
2.744819402694702148e+00,3.088932633399963379e+00
2.747226953506469727e+00,3.088918924331665039e+00
2.749617099761962891e+00,3.088905513286590576e+00
2.751994609832763672e+00,3.088891506195068359e+00
2.754362821578979492e+00,3.088878095149993896e+00
2.756731986999511719e+00,3.088864088058471680e+00
2.759104967117309570e+00,3.088850378990173340e+00
2.751744031906127930e+00,3.088848590850830078e+00
2.751989841461181641e+00,3.088847100734710693e+00
2.752236843109130859e+00,3.088845610618591309e+00
2.752486705780029297e+00,3.088844120502471924e+00
2.752740144729614258e+00,3.088842332363128662e+00
2.752994537353515625e+00,3.088841140270233154e+00
2.753251314163208008e+00,3.088839352130889893e+00
2.753513097763061523e+00,3.088837563991546631e+00
2.753778696060180664e+00,3.088836371898651123e+00
2.754046440124511719e+00,3.088834583759307861e+00
2.754315614700317383e+00,3.088833093643188477e+00
2.753555774688720703e+00,3.088832795619964600e+00
2.753522396087646484e+00,3.088831901550292969e+00
2.753490209579467773e+00,3.088831603527069092e+00
2.753455162048339844e+00,3.088831305503845215e+00
2.753423213958740234e+00,3.088830709457397461e+00
2.753389835357666016e+00,3.088830411434173584e+00
2.753357648849487305e+00,3.088829815387725830e+00
2.753325700759887695e+00,3.088829219341278076e+00
2.753292083740234375e+00,3.088829219341278076e+00
2.753260135650634766e+00,3.088828623294830322e+00
2.753227710723876953e+00,3.088828027248382568e+00
2.753121376037597656e+00,3.088828027248382568e+00
2.753110647201538086e+00,3.088828027248382568e+00
2.753102064132690430e+00,3.088828027248382568e+00
2.753094673156738281e+00,3.088828027248382568e+00
2.753087043762207031e+00,3.088828027248382568e+00
2.753079175949096680e+00,3.088828027248382568e+00
2.753071546554565430e+00,3.088828027248382568e+00
2.753061294555664062e+00,3.088828027248382568e+00
2.753051996231079102e+00,3.088828027248382568e+00
2.753045558929443359e+00,3.088828027248382568e+00
2.753036737442016602e+00,3.088828027248382568e+00
2.753029823303222656e+00,3.088828027248382568e+00
2.753021240234375000e+00,3.088828027248382568e+00
2.753010511398315430e+00,3.088828027248382568e+00
2.753004550933837891e+00,3.088828027248382568e+00
2.752996683120727539e+00,3.088828027248382568e+00
2.752987861633300781e+00,3.088828027248382568e+00
2.752981185913085938e+00,3.088828027248382568e+00
2.752971410751342773e+00,3.088828027248382568e+00
2.752963542938232422e+00,3.088828027248382568e+00
2.752954244613647461e+00,3.088828027248382568e+00
2.752946138381958008e+00,3.088828027248382568e+00
2.752939224243164062e+00,3.088828027248382568e+00
2.752932071685791016e+00,3.088828027248382568e+00
2.752923488616943359e+00,3.088828027248382568e+00
2.752913475036621094e+00,3.088828027248382568e+00
2.752904176712036133e+00,3.088828027248382568e+00
2.752897500991821289e+00,3.088828027248382568e+00
2.752890110015869141e+00,3.088828027248382568e+00
2.752880573272705078e+00,3.088828027248382568e+00
2.752871990203857422e+00,3.088828027248382568e+00
2.752864599227905273e+00,3.088828027248382568e+00
2.752857446670532227e+00,3.088828027248382568e+00
