5.818747558593750000e+03,1.147576045989990234e+02
2.821668212890625000e+03,2.503602743148803711e+01
8.866303100585937500e+02,1.773712396621704102e+01
2.752818298339843750e+02,1.274657726287841797e+01
9.218828582763671875e+01,9.409863352775573730e+00
5.059627151489257812e+01,7.196282744407653809e+00
4.126996994018554688e+01,5.723649859428405762e+00
4.208676528930664062e+01,4.762424528598785400e+00
4.610545730590820312e+01,4.160265028476715088e+00
5.186546325683593750e+01,3.800884783267974854e+00
5.877117538452148438e+01,3.593489229679107666e+00
6.623515319824218750e+01,3.475981354713439941e+00
7.372904968261718750e+01,3.411372303962707520e+00
8.083384704589843750e+01,3.378441035747528076e+00
8.734395599365234375e+01,3.364371955394744873e+00
9.323508453369140625e+01,3.360885083675384521e+00
9.860897827148437500e+01,3.362351953983306885e+00
1.036076583862304688e+02,3.365009725093841553e+00
1.083533325195312500e+02,3.366633355617523193e+00
1.129140930175781250e+02,3.366387188434600830e+00
1.172975234985351562e+02,3.364303410053253174e+00
1.214619293212890625e+02,3.360799849033355713e+00
1.253368148803710938e+02,3.356362879276275635e+00
1.288458251953125000e+02,3.351413011550903320e+00
1.319262237548828125e+02,3.346263468265533447e+00
1.345410003662109375e+02,3.341125249862670898e+00
1.366827239990234375e+02,3.336129486560821533e+00
1.383702087402343750e+02,3.331350088119506836e+00
1.396419677734375000e+02,3.326823413372039795e+00
1.405477600097656250e+02,3.322560489177703857e+00
1.411422882080078125e+02,3.318560719490051270e+00
1.414792175292968750e+02,3.314813673496246338e+00
1.416082000732421875e+02,3.311308026313781738e+00
1.415733032226562500e+02,3.308028876781463623e+00
1.414127349853515625e+02,3.304963707923889160e+00
1.411583709716796875e+02,3.302098214626312256e+00
1.408365631103515625e+02,3.299419879913330078e+00
1.404688568115234375e+02,3.296916186809539795e+00
1.400723724365234375e+02,3.294574916362762451e+00
1.396605834960937500e+02,3.292384743690490723e+00
1.392436370849609375e+02,3.290335237979888916e+00
1.388297576904296875e+02,3.288416862487792969e+00
1.384247131347656250e+02,3.286620080471038818e+00
1.380329589843750000e+02,3.284936845302581787e+00
1.376575927734375000e+02,3.283360302448272705e+00
1.373007659912109375e+02,3.281882703304290771e+00
1.369635467529296875e+02,3.280498385429382324e+00
1.366468658447265625e+02,3.279201388359069824e+00
1.363505554199218750e+02,3.277985751628875732e+00
1.360744934082031250e+02,3.276846706867218018e+00
1.358180389404296875e+02,3.275778889656066895e+00
1.355801239013671875e+02,3.274779915809631348e+00
1.353599243164062500e+02,3.273842334747314453e+00
1.351562957763671875e+02,3.272965550422668457e+00
1.349681091308593750e+02,3.272143304347991943e+00
1.347942962646484375e+02,3.271388113498687744e+00
1.346337585449218750e+02,3.270651400089263916e+00
1.344855957031250000e+02,3.269963562488555908e+00
1.343488922119140625e+02,3.269341886043548584e+00
1.342225799560546875e+02,3.268748223781585693e+00
1.341061096191406250e+02,3.268191814422607422e+00
1.339985809326171875e+02,3.267670571804046631e+00
1.338994445800781250e+02,3.267182409763336182e+00
1.338078308105468750e+02,3.266724050045013428e+00
1.337233886718750000e+02,3.266312181949615479e+00
1.336454925537109375e+02,3.265892565250396729e+00
1.335735473632812500e+02,3.265515267848968506e+00
1.335072326660156250e+02,3.265162110328674316e+00
1.334460906982421875e+02,3.264833986759185791e+00
1.333896636962890625e+02,3.264519572257995605e+00
1.333375244140625000e+02,3.264228105545043945e+00
1.332895355224609375e+02,3.263925015926361084e+00
1.332452239990234375e+02,3.263698220252990723e+00
1.332043762207031250e+02,3.263456821441650391e+00
1.331667175292968750e+02,3.263230919837951660e+00
1.331319580078125000e+02,3.263020217418670654e+00
1.330999298095703125e+02,3.262821137905120850e+00
1.330703277587890625e+02,3.262638151645660400e+00
1.330430603027343750e+02,3.262560069561004639e+00
1.330178375244140625e+02,3.262295424938201904e+00
1.329947509765625000e+02,3.262205123901367188e+00
1.329733276367187500e+02,3.261999785900115967e+00
1.329536437988281250e+02,3.261860907077789307e+00
1.329353637695312500e+02,3.261764049530029297e+00
1.329185943603515625e+02,3.261612057685852051e+00
1.329031372070312500e+02,3.261420428752899170e+00
1.328888549804687500e+02,3.261393308639526367e+00
1.328756103515625000e+02,3.261314034461975098e+00
1.328634490966796875e+02,3.261200487613677979e+00
1.328521575927734375e+02,3.261232078075408936e+00
1.328418884277343750e+02,3.261039257049560547e+00
1.328323822021484375e+02,3.260953426361083984e+00
1.328235168457031250e+02,3.260875642299652100e+00
1.328154602050781250e+02,3.260819613933563232e+00
1.328078918457031250e+02,3.260748684406280518e+00
1.328010101318359375e+02,3.260686695575714111e+00
1.327946472167968750e+02,3.260646462440490723e+00
1.327887725830078125e+02,3.260582387447357178e+00
1.327833404541015625e+02,3.260509669780731201e+00
1.327783050537109375e+02,3.260460495948791504e+00
