7.376949707031250000e+03,1.101740646362304688e+02
4.698819335937500000e+03,1.092299461364746094e+02
2.048766845703125000e+03,1.953202843666076660e+01
4.881299133300781250e+02,1.333003640174865723e+01
7.337924957275390625e+01,9.270557165145874023e+00
1.109571361541748047e+01,6.606606245040893555e+00
1.731501102447509766e+00,4.732139110565185547e+00
1.040195226669311523e+00,3.555357456207275391e+00
1.084499597549438477e+00,2.961533069610595703e+00
1.204059720039367676e+00,2.736448645591735840e+00
1.342992305755615234e+00,2.685905098915100098e+00
1.501059889793395996e+00,2.700201570987701416e+00
1.618061661720275879e+00,2.734715938568115234e+00
1.708022475242614746e+00,2.776475846767425537e+00
1.765537023544311523e+00,2.822809815406799316e+00
1.808048725128173828e+00,2.871250510215759277e+00
1.838279008865356445e+00,2.917259335517883301e+00
1.856814503669738770e+00,2.956298291683197021e+00
1.870780229568481445e+00,2.985879182815551758e+00
1.879684567451477051e+00,3.006655573844909668e+00
