5.308017578125000000e+03,4.615056037902832031e+01
2.754285156250000000e+03,3.147640705108642578e+01
7.962773437500000000e+02,2.078838348388671875e+01
1.587301177978515625e+02,1.374461054801940918e+01
4.255922698974609375e+01,9.488601684570312500e+00
1.329724693298339844e+01,7.049757838249206543e+00
7.059177398681640625e+00,5.674300193786621094e+00
7.159727573394775391e+00,4.886060655117034912e+00
8.336282730102539062e+00,4.417844712734222412e+00
9.706603050231933594e+00,4.124378263950347900e+00
1.127978134155273438e+01,3.929516971111297607e+00
1.282142353057861328e+01,3.792947530746459961e+00
1.417932796478271484e+01,3.695905208587646484e+00
1.524154472351074219e+01,3.625770509243011475e+00
1.606538963317871094e+01,3.576443195343017578e+00
1.668426895141601562e+01,3.540982306003570557e+00
1.719335174560546875e+01,3.516604602336883545e+00
1.760980987548828125e+01,3.498569428920745850e+00
1.799560928344726562e+01,3.485925793647766113e+00
1.834320068359375000e+01,3.475418686866760254e+00
