3.203426818847656250e+02,3.070093383789062500e+02,2.891147460937500000e+02,2.710093688964843750e+02,2.534007720947265625e+02
1.194716339111328125e+02,1.122783660888671875e+02,1.053916778564453125e+02,9.879815673828125000e+01,9.249249267578125000e+01
